30.04.2019,63.55
29.04.2019,63.55
26.04.2019,63.55
25.04.2019,63.55
24.04.2019,63.55
23.04.2019,63.8
22.04.2019,63.8
18.04.2019,63.8
17.04.2019,63.8
16.04.2019,63.8
15.04.2019,63.8
12.04.2019,63.8
11.04.2019,63.8
10.04.2019,65.05
09.04.2019,65.05
08.04.2019,65.05
05.04.2019,65.05
04.04.2019,65.05
03.04.2019,65.05
02.04.2019,66.05
01.04.2019,67.05
29.03.2019,67.05
28.03.2019,67.05
27.03.2019,67.05
26.03.2019,67.05
25.03.2019,65.05
22.03.2019,65.05
21.03.2019,65.05
20.03.2019,65.05
19.03.2019,65.05
18.03.2019,69.05
15.03.2019,69.05
14.03.2019,69.05
13.03.2019,69.05
12.03.2019,69.05
11.03.2019,69.05
08.03.2019,69.05
07.03.2019,69.3
06.03.2019,69.3
05.03.2019,70.05
04.03.2019,70.55
01.03.2019,70.55
28.02.2019,70.8
27.02.2019,70.8
26.02.2019,70.8
25.02.2019,71.55
22.02.2019,71.55
21.02.2019,73.05
20.02.2019,73.05
19.02.2019,73.3
18.02.2019,73.8
15.02.2019,73.8
14.02.2019,73.8
13.02.2019,74.3
12.02.2019,74.55
11.02.2019,74.8
08.02.2019,75.05
07.02.2019,75.05
06.02.2019,75.8
05.02.2019,76.05
04.02.2019,76.3
01.02.2019,76.3
31.01.2019,76.3
30.01.2019,76.3
29.01.2019,76.3
28.01.2019,76.3
25.01.2019,76.55
24.01.2019,76.55
23.01.2019,77.05
22.01.2019,77.05
21.01.2019,76.3
18.01.2019,76.3
17.01.2019,75.8
16.01.2019,75.65
15.01.2019,75.55
14.01.2019,75.55
11.01.2019,75.55
10.01.2019,75.55
09.01.2019,75.55
08.01.2019,75.55
07.01.2019,75.55
04.01.2019,75.55
03.01.2019,75.55
02.01.2019,75.4
31.12.2018,75.15
28.12.2018,75.15
27.12.2018,75.15
26.12.2018,75.15
24.12.2018,76.05
21.12.2018,76.05
20.12.2018,76.05
19.12.2018,76.05
18.12.2018,76.05
17.12.2018,76.05
14.12.2018,76.05
13.12.2018,76.35
12.12.2018,76.35
11.12.2018,75.35
10.12.2018,74.65
07.12.2018,74.65
06.12.2018,73.95
05.12.2018,73.7
04.12.2018,73.55
03.12.2018,73.55
30.11.2018,73.55
29.11.2018,73.3
28.11.2018,72.4
27.11.2018,72.4
26.11.2018,72.4
23.11.2018,77.05
22.11.2018,77.05
21.11.2018,77.05
20.11.2018,77.05
19.11.2018,78.05
16.11.2018,78.05
15.11.2018,78.05
